Entity,Code,Date,Daily_ICU_occupancy
Malta,MLT,20-03-2020,0
Malta,MLT,21-03-2020,0
Malta,MLT,22-03-2020,0
Malta,MLT,23-03-2020,0
Malta,MLT,24-03-2020,0
Malta,MLT,25-03-2020,0
Malta,MLT,26-03-2020,1
Malta,MLT,27-03-2020,1
Malta,MLT,28-03-2020,2
Malta,MLT,29-03-2020,4
Malta,MLT,30-03-2020,3
Malta,MLT,31-03-2020,3
Malta,MLT,01-04-2020,3
Malta,MLT,02-04-2020,3
Malta,MLT,03-04-2020,3
Malta,MLT,04-04-2020,4
Malta,MLT,05-04-2020,4
Malta,MLT,06-04-2020,4
Malta,MLT,07-04-2020,4
Malta,MLT,08-04-2020,5
Malta,MLT,09-04-2020,4
Malta,MLT,10-04-2020,4
Malta,MLT,11-04-2020,4
Malta,MLT,12-04-2020,4
Malta,MLT,13-04-2020,3
Malta,MLT,14-04-2020,3
Malta,MLT,15-04-2020,2
Malta,MLT,16-04-2020,1
Malta,MLT,17-04-2020,1
Malta,MLT,18-04-2020,1
Malta,MLT,19-04-2020,1
Malta,MLT,20-04-2020,1
Malta,MLT,21-04-2020,1
Malta,MLT,22-04-2020,1
Malta,MLT,23-04-2020,1
Malta,MLT,24-04-2020,1
Malta,MLT,25-04-2020,1
Malta,MLT,26-04-2020,1
Malta,MLT,27-04-2020,1
Malta,MLT,28-04-2020,1
Malta,MLT,29-04-2020,2
Malta,MLT,30-04-2020,2
Malta,MLT,01-05-2020,2
Malta,MLT,02-05-2020,2
Malta,MLT,03-05-2020,2
Malta,MLT,04-05-2020,0
Malta,MLT,05-05-2020,0
Malta,MLT,06-05-2020,0
Malta,MLT,07-05-2020,0
Malta,MLT,08-05-2020,0
Malta,MLT,11-05-2020,0
Malta,MLT,13-05-2020,0
Malta,MLT,14-05-2020,0
Malta,MLT,15-05-2020,0
Malta,MLT,18-05-2020,0
Malta,MLT,26-05-2020,1
Malta,MLT,02-06-2020,2
Malta,MLT,12-06-2020,2
Malta,MLT,17-06-2020,1
Malta,MLT,21-06-2020,1
Malta,MLT,22-06-2020,1
Malta,MLT,23-06-2020,1
Malta,MLT,24-06-2020,1
Malta,MLT,25-06-2020,1
Malta,MLT,26-06-2020,1
Malta,MLT,27-06-2020,1
Malta,MLT,28-06-2020,1
Malta,MLT,29-06-2020,1
Malta,MLT,30-06-2020,1
Malta,MLT,01-07-2020,1
Malta,MLT,02-07-2020,0
Malta,MLT,03-07-2020,0
Malta,MLT,04-07-2020,0
Netherlands,NLD,27-02-2020,10
Netherlands,NLD,28-02-2020,11
Netherlands,NLD,29-02-2020,12
Netherlands,NLD,01-03-2020,14
Netherlands,NLD,02-03-2020,13
Netherlands,NLD,03-03-2020,15
Netherlands,NLD,04-03-2020,18
Netherlands,NLD,05-03-2020,18
Netherlands,NLD,06-03-2020,22
Netherlands,NLD,07-03-2020,24
Netherlands,NLD,08-03-2020,30
Netherlands,NLD,09-03-2020,35
Netherlands,NLD,10-03-2020,43
Netherlands,NLD,11-03-2020,51
Netherlands,NLD,12-03-2020,71
Netherlands,NLD,13-03-2020,82
Netherlands,NLD,14-03-2020,100
Netherlands,NLD,15-03-2020,124
Netherlands,NLD,16-03-2020,155
Netherlands,NLD,17-03-2020,184
Netherlands,NLD,18-03-2020,233
Netherlands,NLD,19-03-2020,291
Netherlands,NLD,20-03-2020,366
Netherlands,NLD,21-03-2020,435
Netherlands,NLD,22-03-2020,485
Netherlands,NLD,23-03-2020,578
Netherlands,NLD,24-03-2020,659
Netherlands,NLD,25-03-2020,757
Netherlands,NLD,26-03-2020,843
Netherlands,NLD,27-03-2020,930
Netherlands,NLD,28-03-2020,995
Netherlands,NLD,29-03-2020,1041
Netherlands,NLD,30-03-2020,1130
Netherlands,NLD,31-03-2020,1195
Netherlands,NLD,01-04-2020,1212
Netherlands,NLD,02-04-2020,1253
Netherlands,NLD,03-04-2020,1280
Netherlands,NLD,04-04-2020,1284
Netherlands,NLD,05-04-2020,1309
Netherlands,NLD,06-04-2020,1317
Netherlands,NLD,07-04-2020,1319
Netherlands,NLD,08-04-2020,1286
Netherlands,NLD,09-04-2020,1281
Netherlands,NLD,10-04-2020,1288
Netherlands,NLD,11-04-2020,1253
Netherlands,NLD,12-04-2020,1235
Netherlands,NLD,13-04-2020,1218
Netherlands,NLD,14-04-2020,1195
Netherlands,NLD,15-04-2020,1170
Netherlands,NLD,16-04-2020,1137
Netherlands,NLD,17-04-2020,1107
Netherlands,NLD,18-04-2020,1061
Netherlands,NLD,19-04-2020,1032
Netherlands,NLD,20-04-2020,1013
Netherlands,NLD,21-04-2020,976
Netherlands,NLD,22-04-2020,919
Netherlands,NLD,23-04-2020,877
Netherlands,NLD,24-04-2020,860
Netherlands,NLD,25-04-2020,829
Netherlands,NLD,26-04-2020,805
Netherlands,NLD,27-04-2020,782
Netherlands,NLD,28-04-2020,761
Netherlands,NLD,29-04-2020,733
Netherlands,NLD,30-04-2020,709
Netherlands,NLD,01-05-2020,674
Netherlands,NLD,02-05-2020,636
Netherlands,NLD,03-05-2020,622
Netherlands,NLD,04-05-2020,613
Netherlands,NLD,05-05-2020,571
Netherlands,NLD,06-05-2020,544
Netherlands,NLD,07-05-2020,523
Netherlands,NLD,08-05-2020,492
Netherlands,NLD,09-05-2020,470
Netherlands,NLD,10-05-2020,452
Netherlands,NLD,11-05-2020,446
Netherlands,NLD,12-05-2020,404
Netherlands,NLD,13-05-2020,386
Netherlands,NLD,14-05-2020,360
Netherlands,NLD,15-05-2020,344
Netherlands,NLD,16-05-2020,328
Netherlands,NLD,17-05-2020,321
Netherlands,NLD,18-05-2020,316
Netherlands,NLD,19-05-2020,283
Netherlands,NLD,20-05-2020,273
Netherlands,NLD,21-05-2020,252
Netherlands,NLD,22-05-2020,241
Netherlands,NLD,23-05-2020,225
Netherlands,NLD,24-05-2020,224
Netherlands,NLD,25-05-2020,214
Netherlands,NLD,26-05-2020,191
Netherlands,NLD,27-05-2020,177
Netherlands,NLD,28-05-2020,169
Netherlands,NLD,29-05-2020,159
Netherlands,NLD,30-05-2020,150
Netherlands,NLD,31-05-2020,152
Netherlands,NLD,01-06-2020,150
Netherlands,NLD,02-06-2020,145
Netherlands,NLD,03-06-2020,132
Netherlands,NLD,04-06-2020,130
Netherlands,NLD,05-06-2020,127
Netherlands,NLD,06-06-2020,125
Netherlands,NLD,07-06-2020,124
Netherlands,NLD,08-06-2020,123
Netherlands,NLD,09-06-2020,115
Netherlands,NLD,10-06-2020,112
Netherlands,NLD,11-06-2020,108
Netherlands,NLD,12-06-2020,105
Netherlands,NLD,13-06-2020,103
Netherlands,NLD,14-06-2020,102
Netherlands,NLD,15-06-2020,101
Netherlands,NLD,16-06-2020,92
Netherlands,NLD,17-06-2020,84
Netherlands,NLD,18-06-2020,77
Netherlands,NLD,19-06-2020,72
Netherlands,NLD,20-06-2020,70
Netherlands,NLD,21-06-2020,66
Netherlands,NLD,22-06-2020,68
Netherlands,NLD,23-06-2020,61
Netherlands,NLD,24-06-2020,57
Netherlands,NLD,25-06-2020,56
Netherlands,NLD,26-06-2020,50
Netherlands,NLD,27-06-2020,45
Netherlands,NLD,28-06-2020,41
Netherlands,NLD,29-06-2020,41
Netherlands,NLD,30-06-2020,41
Netherlands,NLD,01-07-2020,37
Netherlands,NLD,02-07-2020,39
Netherlands,NLD,03-07-2020,36
Netherlands,NLD,04-07-2020,37
Netherlands,NLD,05-07-2020,35
Netherlands,NLD,06-07-2020,35
Netherlands,NLD,07-07-2020,33
Netherlands,NLD,08-07-2020,30
Netherlands,NLD,09-07-2020,30
Netherlands,NLD,10-07-2020,31
Netherlands,NLD,11-07-2020,29
Netherlands,NLD,12-07-2020,30
Netherlands,NLD,13-07-2020,29
Netherlands,NLD,14-07-2020,26
Netherlands,NLD,15-07-2020,26
Netherlands,NLD,16-07-2020,25
Netherlands,NLD,17-07-2020,25
Netherlands,NLD,18-07-2020,24
Netherlands,NLD,19-07-2020,25
Netherlands,NLD,20-07-2020,25
Netherlands,NLD,21-07-2020,27
Netherlands,NLD,22-07-2020,27
Netherlands,NLD,23-07-2020,25
Netherlands,NLD,24-07-2020,24
Netherlands,NLD,25-07-2020,21
Netherlands,NLD,26-07-2020,21
Netherlands,NLD,27-07-2020,25
Netherlands,NLD,28-07-2020,24
Netherlands,NLD,29-07-2020,23
Netherlands,NLD,30-07-2020,25
Netherlands,NLD,31-07-2020,28
Netherlands,NLD,01-08-2020,29
Netherlands,NLD,02-08-2020,30
Netherlands,NLD,03-08-2020,33
Netherlands,NLD,04-08-2020,34
Netherlands,NLD,05-08-2020,33
Netherlands,NLD,06-08-2020,35
Netherlands,NLD,07-08-2020,35
Netherlands,NLD,08-08-2020,36
Netherlands,NLD,09-08-2020,41
Netherlands,NLD,10-08-2020,40
Netherlands,NLD,11-08-2020,43
Netherlands,NLD,12-08-2020,43
Netherlands,NLD,13-08-2020,40
Netherlands,NLD,14-08-2020,45
Netherlands,NLD,15-08-2020,43
Netherlands,NLD,16-08-2020,44
Netherlands,NLD,17-08-2020,53
Netherlands,NLD,18-08-2020,48
Netherlands,NLD,19-08-2020,47
Netherlands,NLD,20-08-2020,48
Netherlands,NLD,21-08-2020,52
Netherlands,NLD,22-08-2020,48
Netherlands,NLD,23-08-2020,51
Netherlands,NLD,24-08-2020,51
Netherlands,NLD,25-08-2020,46
Netherlands,NLD,26-08-2020,44
Netherlands,NLD,27-08-2020,44
Netherlands,NLD,28-08-2020,42
Netherlands,NLD,29-08-2020,42
Netherlands,NLD,30-08-2020,47
Netherlands,NLD,31-08-2020,46
Netherlands,NLD,01-09-2020,42
Netherlands,NLD,02-09-2020,40
Netherlands,NLD,03-09-2020,42
Netherlands,NLD,04-09-2020,46
Netherlands,NLD,05-09-2020,42
Netherlands,NLD,06-09-2020,46
Netherlands,NLD,07-09-2020,47
Netherlands,NLD,08-09-2020,48
Netherlands,NLD,09-09-2020,47
Netherlands,NLD,10-09-2020,50
Netherlands,NLD,11-09-2020,55
Netherlands,NLD,12-09-2020,59
Netherlands,NLD,13-09-2020,61
Netherlands,NLD,14-09-2020,71
Netherlands,NLD,15-09-2020,72
Netherlands,NLD,16-09-2020,67
Netherlands,NLD,17-09-2020,67
Netherlands,NLD,18-09-2020,71
Netherlands,NLD,19-09-2020,82
Netherlands,NLD,20-09-2020,95
Netherlands,NLD,21-09-2020,104
Netherlands,NLD,22-09-2020,112
Netherlands,NLD,23-09-2020,119
Netherlands,NLD,24-09-2020,126
Netherlands,NLD,25-09-2020,140
Netherlands,NLD,26-09-2020,145
Netherlands,NLD,27-09-2020,157
Netherlands,NLD,28-09-2020,164
Netherlands,NLD,29-09-2020,172
Netherlands,NLD,30-09-2020,176
Netherlands,NLD,01-10-2020,182
Netherlands,NLD,02-10-2020,182
Netherlands,NLD,03-10-2020,191
Netherlands,NLD,04-10-2020,204
Netherlands,NLD,05-10-2020,219
Netherlands,NLD,06-10-2020,240
Netherlands,NLD,07-10-2020,253
Netherlands,NLD,08-10-2020,259
Netherlands,NLD,09-10-2020,275
Netherlands,NLD,10-10-2020,274
Netherlands,NLD,11-10-2020,279
Netherlands,NLD,12-10-2020,303
Netherlands,NLD,13-10-2020,322
Netherlands,NLD,14-10-2020,340
Netherlands,NLD,15-10-2020,360
Netherlands,NLD,16-10-2020,398
Netherlands,NLD,17-10-2020,392
Netherlands,NLD,18-10-2020,412
Netherlands,NLD,19-10-2020,449
Netherlands,NLD,20-10-2020,476
Netherlands,NLD,21-10-2020,492
Netherlands,NLD,22-10-2020,505
Netherlands,NLD,23-10-2020,516
Netherlands,NLD,24-10-2020,525
Netherlands,NLD,25-10-2020,538
Netherlands,NLD,26-10-2020,564
Netherlands,NLD,27-10-2020,578
Netherlands,NLD,28-10-2020,596
Netherlands,NLD,29-10-2020,605
Netherlands,NLD,30-10-2020,615
Netherlands,NLD,31-10-2020,622
Netherlands,NLD,01-11-2020,628
Netherlands,NLD,02-11-2020,655
Netherlands,NLD,03-11-2020,655
Netherlands,NLD,04-11-2020,660
Netherlands,NLD,05-11-2020,657
Netherlands,NLD,06-11-2020,653
Netherlands,NLD,07-11-2020,644
Netherlands,NLD,08-11-2020,649
Netherlands,NLD,09-11-2020,654
Netherlands,NLD,10-11-2020,654
Netherlands,NLD,11-11-2020,649
Netherlands,NLD,12-11-2020,655
Netherlands,NLD,13-11-2020,655
Netherlands,NLD,14-11-2020,623
Netherlands,NLD,15-11-2020,625
Netherlands,NLD,16-11-2020,622
Netherlands,NLD,17-11-2020,607
Netherlands,NLD,18-11-2020,591
Netherlands,NLD,19-11-2020,593
Netherlands,NLD,20-11-2020,586
Netherlands,NLD,21-11-2020,569
Netherlands,NLD,22-11-2020,566
Portugal,PRT,03-03-2020,0
Portugal,PRT,04-03-2020,0
Portugal,PRT,05-03-2020,0
Portugal,PRT,06-03-2020,0
Portugal,PRT,07-03-2020,0
Portugal,PRT,08-03-2020,0
Portugal,PRT,09-03-2020,0
Portugal,PRT,10-03-2020,0
Portugal,PRT,11-03-2020,0
Portugal,PRT,12-03-2020,0
Portugal,PRT,13-03-2020,0
Portugal,PRT,14-03-2020,10
Portugal,PRT,15-03-2020,9
Portugal,PRT,16-03-2020,18
Portugal,PRT,17-03-2020,17
Portugal,PRT,18-03-2020,20
Portugal,PRT,19-03-2020,20
Portugal,PRT,20-03-2020,26
Portugal,PRT,21-03-2020,35
Portugal,PRT,22-03-2020,41
Portugal,PRT,23-03-2020,47
Portugal,PRT,24-03-2020,48
Portugal,PRT,25-03-2020,61
Portugal,PRT,26-03-2020,61
Portugal,PRT,27-03-2020,71
Portugal,PRT,28-03-2020,89
Portugal,PRT,29-03-2020,138
Portugal,PRT,30-03-2020,164
Portugal,PRT,31-03-2020,188
Portugal,PRT,01-04-2020,230
Portugal,PRT,02-04-2020,240
Portugal,PRT,03-04-2020,245
Portugal,PRT,04-04-2020,251
Portugal,PRT,05-04-2020,267
Portugal,PRT,06-04-2020,270
Portugal,PRT,07-04-2020,271
Portugal,PRT,08-04-2020,245
Portugal,PRT,09-04-2020,241
Portugal,PRT,10-04-2020,226
Portugal,PRT,11-04-2020,233
Portugal,PRT,12-04-2020,228
Portugal,PRT,13-04-2020,188
Portugal,PRT,14-04-2020,218
Portugal,PRT,15-04-2020,208
Portugal,PRT,16-04-2020,229
Portugal,PRT,17-04-2020,222
Portugal,PRT,18-04-2020,228
Portugal,PRT,19-04-2020,224
Portugal,PRT,20-04-2020,215
Portugal,PRT,21-04-2020,213
Portugal,PRT,22-04-2020,207
Portugal,PRT,23-04-2020,204
Portugal,PRT,24-04-2020,188
Portugal,PRT,25-04-2020,186
Portugal,PRT,26-04-2020,182
Portugal,PRT,27-04-2020,176
Portugal,PRT,28-04-2020,172
Portugal,PRT,29-04-2020,169
Portugal,PRT,30-04-2020,172
Portugal,PRT,01-05-2020,154
Portugal,PRT,02-05-2020,150
Portugal,PRT,03-05-2020,144
Portugal,PRT,04-05-2020,143
Portugal,PRT,05-05-2020,134
Portugal,PRT,06-05-2020,136
Portugal,PRT,07-05-2020,135
Portugal,PRT,08-05-2020,127
Portugal,PRT,09-05-2020,120
Portugal,PRT,10-05-2020,112
Portugal,PRT,11-05-2020,112
Portugal,PRT,12-05-2020,113
Portugal,PRT,13-05-2020,103
Portugal,PRT,14-05-2020,108
Portugal,PRT,15-05-2020,112
Portugal,PRT,16-05-2020,115
Portugal,PRT,17-05-2020,108
Portugal,PRT,18-05-2020,105
Portugal,PRT,19-05-2020,101
Portugal,PRT,20-05-2020,93
Portugal,PRT,21-05-2020,92
Portugal,PRT,22-05-2020,84
Portugal,PRT,23-05-2020,80
Portugal,PRT,24-05-2020,78
Portugal,PRT,25-05-2020,72
Portugal,PRT,26-05-2020,71
Portugal,PRT,27-05-2020,66
Portugal,PRT,28-05-2020,65
Portugal,PRT,29-05-2020,66
Portugal,PRT,30-05-2020,63
Portugal,PRT,31-05-2020,64
Portugal,PRT,01-06-2020,64
Portugal,PRT,02-06-2020,58
Portugal,PRT,03-06-2020,56
Portugal,PRT,04-06-2020,58
Portugal,PRT,05-06-2020,64
Portugal,PRT,06-06-2020,57
Portugal,PRT,07-06-2020,58
Portugal,PRT,08-06-2020,55
Portugal,PRT,09-06-2020,65
Portugal,PRT,10-06-2020,70
Portugal,PRT,11-06-2020,70
Portugal,PRT,12-06-2020,73
Portugal,PRT,13-06-2020,77
Portugal,PRT,14-06-2020,73
Portugal,PRT,15-06-2020,73
Portugal,PRT,16-06-2020,71
Portugal,PRT,17-06-2020,69
Portugal,PRT,18-06-2020,67
Portugal,PRT,19-06-2020,67
Portugal,PRT,20-06-2020,70
Portugal,PRT,21-06-2020,69
Portugal,PRT,22-06-2020,72
Portugal,PRT,23-06-2020,72
Portugal,PRT,24-06-2020,73
Portugal,PRT,25-06-2020,67
Portugal,PRT,26-06-2020,67
Portugal,PRT,27-06-2020,70
Portugal,PRT,28-06-2020,75
Portugal,PRT,29-06-2020,71
Portugal,PRT,30-06-2020,73
Portugal,PRT,01-07-2020,79
Portugal,PRT,02-07-2020,77
Portugal,PRT,03-07-2020,72
Portugal,PRT,04-07-2020,73
Portugal,PRT,05-07-2020,73
Portugal,PRT,06-07-2020,74
Portugal,PRT,07-07-2020,76
Portugal,PRT,08-07-2020,74
Portugal,PRT,09-07-2020,73
Portugal,PRT,10-07-2020,66
Portugal,PRT,11-07-2020,68
Portugal,PRT,12-07-2020,64
Portugal,PRT,13-07-2020,63
Portugal,PRT,14-07-2020,69
Portugal,PRT,15-07-2020,68
Portugal,PRT,16-07-2020,72
Portugal,PRT,17-07-2020,67
Portugal,PRT,18-07-2020,65
Portugal,PRT,19-07-2020,61
Portugal,PRT,20-07-2020,61
Portugal,PRT,21-07-2020,62
Portugal,PRT,22-07-2020,59
Portugal,PRT,23-07-2020,59
Portugal,PRT,24-07-2020,52
Portugal,PRT,25-07-2020,50
Portugal,PRT,26-07-2020,48
Portugal,PRT,27-07-2020,45
Portugal,PRT,28-07-2020,41
Portugal,PRT,29-07-2020,43
Portugal,PRT,30-07-2020,42
Portugal,PRT,31-07-2020,41
Portugal,PRT,01-08-2020,40
Portugal,PRT,02-08-2020,41
Portugal,PRT,03-08-2020,42
Portugal,PRT,04-08-2020,44
Portugal,PRT,05-08-2020,41
Portugal,PRT,06-08-2020,42
Portugal,PRT,07-08-2020,36
Portugal,PRT,08-08-2020,33
Portugal,PRT,09-08-2020,33
Portugal,PRT,10-08-2020,29
Portugal,PRT,11-08-2020,35
Portugal,PRT,12-08-2020,40
Portugal,PRT,13-08-2020,39
Portugal,PRT,14-08-2020,41
Portugal,PRT,15-08-2020,37
Portugal,PRT,16-08-2020,39
Portugal,PRT,17-08-2020,39
Portugal,PRT,18-08-2020,38
Portugal,PRT,19-08-2020,35
Portugal,PRT,20-08-2020,39
Portugal,PRT,21-08-2020,41
Portugal,PRT,22-08-2020,42
Portugal,PRT,23-08-2020,47
Portugal,PRT,24-08-2020,44
Portugal,PRT,25-08-2020,41
Portugal,PRT,26-08-2020,38
Portugal,PRT,27-08-2020,35
Portugal,PRT,28-08-2020,38
Portugal,PRT,29-08-2020,40
Portugal,PRT,30-08-2020,41
Portugal,PRT,31-08-2020,41
Portugal,PRT,01-09-2020,44
Portugal,PRT,02-09-2020,41
Portugal,PRT,03-09-2020,44
Portugal,PRT,04-09-2020,40
Portugal,PRT,05-09-2020,41
Portugal,PRT,06-09-2020,43
Portugal,PRT,07-09-2020,49
Portugal,PRT,08-09-2020,50
Portugal,PRT,09-09-2020,52
Portugal,PRT,10-09-2020,57
Portugal,PRT,11-09-2020,54
Portugal,PRT,12-09-2020,59
Portugal,PRT,13-09-2020,57
Portugal,PRT,14-09-2020,61
Portugal,PRT,15-09-2020,59
Portugal,PRT,16-09-2020,61
Portugal,PRT,17-09-2020,59
Portugal,PRT,18-09-2020,57
Portugal,PRT,19-09-2020,64
Portugal,PRT,20-09-2020,63
Portugal,PRT,21-09-2020,61
Portugal,PRT,22-09-2020,70
Portugal,PRT,23-09-2020,77
Portugal,PRT,24-09-2020,85
Portugal,PRT,25-09-2020,86
Portugal,PRT,26-09-2020,85
Portugal,PRT,27-09-2020,89
Portugal,PRT,28-09-2020,98
Portugal,PRT,29-09-2020,99
Portugal,PRT,30-09-2020,105
Portugal,PRT,01-10-2020,107
Portugal,PRT,02-10-2020,107
Portugal,PRT,03-10-2020,106
Portugal,PRT,04-10-2020,105
Portugal,PRT,05-10-2020,106
Portugal,PRT,06-10-2020,104
Portugal,PRT,07-10-2020,104
Portugal,PRT,08-10-2020,115
Portugal,PRT,09-10-2020,125
Portugal,PRT,10-10-2020,122
Portugal,PRT,11-10-2020,124
Portugal,PRT,12-10-2020,128
Portugal,PRT,13-10-2020,132
Portugal,PRT,14-10-2020,135
Portugal,PRT,15-10-2020,139
Portugal,PRT,16-10-2020,144
Portugal,PRT,17-10-2020,148
Portugal,PRT,18-10-2020,155
Portugal,PRT,19-10-2020,165
Portugal,PRT,20-10-2020,176
Portugal,PRT,21-10-2020,187
Portugal,PRT,22-10-2020,200
Portugal,PRT,23-10-2020,198
Portugal,PRT,24-10-2020,221
Portugal,PRT,25-10-2020,230
Portugal,PRT,26-10-2020,240
Portugal,PRT,27-10-2020,253
Portugal,PRT,28-10-2020,262
Portugal,PRT,29-10-2020,262
Portugal,PRT,30-10-2020,275
Portugal,PRT,31-10-2020,286
Portugal,PRT,01-11-2020,284
Portugal,PRT,02-11-2020,294
Portugal,PRT,03-11-2020,320
Portugal,PRT,04-11-2020,325
Portugal,PRT,05-11-2020,320
Portugal,PRT,06-11-2020,340
Portugal,PRT,07-11-2020,366
Portugal,PRT,08-11-2020,378
Portugal,PRT,09-11-2020,391
Portugal,PRT,10-11-2020,382
Portugal,PRT,11-11-2020,391
Portugal,PRT,12-11-2020,383
Portugal,PRT,13-11-2020,388
Portugal,PRT,14-11-2020,413
Portugal,PRT,15-11-2020,415
Portugal,PRT,16-11-2020,426
Portugal,PRT,17-11-2020,431
Portugal,PRT,18-11-2020,432
Portugal,PRT,19-11-2020,458
Portugal,PRT,20-11-2020,481
Portugal,PRT,21-11-2020,485
Portugal,PRT,22-11-2020,491
Romania,ROU,19-03-2020,6
Romania,ROU,20-03-2020,11
Romania,ROU,21-03-2020,14
Romania,ROU,22-03-2020,14
Romania,ROU,23-03-2020,15
Romania,ROU,24-03-2020,16
Romania,ROU,25-03-2020,18
Romania,ROU,26-03-2020,29
Romania,ROU,28-03-2020,34
Romania,ROU,29-03-2020,38
Romania,ROU,30-03-2020,53
Romania,ROU,31-03-2020,62
Romania,ROU,02-04-2020,78
Romania,ROU,03-04-2020,83
Romania,ROU,05-04-2020,141
Romania,ROU,06-04-2020,179
Romania,ROU,07-04-2020,274
Romania,ROU,08-04-2020,162
Romania,ROU,09-04-2020,178
Romania,ROU,10-04-2020,183
Romania,ROU,11-04-2020,208
Romania,ROU,12-04-2020,204
Romania,ROU,13-04-2020,231
Romania,ROU,14-04-2020,241
Romania,ROU,15-04-2020,245
Romania,ROU,16-04-2020,243
Romania,ROU,17-04-2020,258
Romania,ROU,18-04-2020,248
Romania,ROU,19-04-2020,256
Romania,ROU,20-04-2020,261
Romania,ROU,21-04-2020,245
Romania,ROU,22-04-2020,288
Romania,ROU,23-04-2020,236
Romania,ROU,24-04-2020,241
Romania,ROU,25-04-2020,235
Romania,ROU,26-04-2020,236
Romania,ROU,27-04-2020,227
Romania,ROU,28-04-2020,243
Romania,ROU,29-04-2020,247
Romania,ROU,30-04-2020,221
Romania,ROU,01-05-2020,249
Romania,ROU,02-05-2020,265
Romania,ROU,03-05-2020,255
Romania,ROU,04-05-2020,243
Romania,ROU,05-05-2020,244
Romania,ROU,06-05-2020,244
Romania,ROU,07-05-2020,234
Romania,ROU,08-05-2020,232
Romania,ROU,09-05-2020,245
Romania,ROU,10-05-2020,242
Romania,ROU,11-05-2020,255
Romania,ROU,12-05-2020,238
Romania,ROU,14-05-2020,225
Romania,ROU,15-05-2020,219
Romania,ROU,16-05-2020,206
Romania,ROU,17-05-2020,205
Romania,ROU,18-05-2020,193
Romania,ROU,19-05-2020,195
Romania,ROU,20-05-2020,198
Romania,ROU,22-05-2020,200
Romania,ROU,23-05-2020,196
Romania,ROU,24-05-2020,188
Romania,ROU,25-05-2020,177
Romania,ROU,26-05-2020,181
Romania,ROU,28-05-2020,182
Romania,ROU,29-05-2020,182
Romania,ROU,30-05-2020,160
Romania,ROU,31-05-2020,160
Romania,ROU,01-06-2020,159
Romania,ROU,02-06-2020,166
Romania,ROU,03-06-2020,162
Romania,ROU,05-06-2020,152
Romania,ROU,06-06-2020,153
Romania,ROU,07-06-2020,144
Romania,ROU,08-06-2020,146
Romania,ROU,10-06-2020,150
Romania,ROU,11-06-2020,153
Romania,ROU,12-06-2020,171
Romania,ROU,13-06-2020,171
Romania,ROU,14-06-2020,165
Romania,ROU,15-06-2020,175
Romania,ROU,16-06-2020,173
Romania,ROU,17-06-2020,161
Romania,ROU,18-06-2020,178
Romania,ROU,19-06-2020,184
Romania,ROU,20-06-2020,190
Romania,ROU,21-06-2020,195
Romania,ROU,22-06-2020,195
Romania,ROU,23-06-2020,200
Romania,ROU,24-06-2020,186
Romania,ROU,25-06-2020,199
Romania,ROU,26-06-2020,186
Romania,ROU,27-06-2020,199
Romania,ROU,28-06-2020,217
Romania,ROU,30-06-2020,205
Romania,ROU,01-07-2020,222
Romania,ROU,02-07-2020,237
Romania,ROU,03-07-2020,224
Romania,ROU,04-07-2020,223
Romania,ROU,05-07-2020,215
Romania,ROU,06-07-2020,227
Romania,ROU,07-07-2020,231
Romania,ROU,09-07-2020,240
Romania,ROU,10-07-2020,236
Romania,ROU,11-07-2020,239
Romania,ROU,12-07-2020,243
Romania,ROU,13-07-2020,235
Romania,ROU,14-07-2020,234
Romania,ROU,15-07-2020,248
Romania,ROU,16-07-2020,261
Romania,ROU,18-07-2020,280
Romania,ROU,19-07-2020,286
Romania,ROU,20-07-2020,293
Romania,ROU,21-07-2020,297
Romania,ROU,22-07-2020,293
Romania,ROU,23-07-2020,285
Romania,ROU,24-07-2020,301
Romania,ROU,25-07-2020,315
Romania,ROU,26-07-2020,351
Romania,ROU,27-07-2020,353
Romania,ROU,28-07-2020,357
Romania,ROU,29-07-2020,377
Romania,ROU,30-07-2020,402
Romania,ROU,31-07-2020,409
Romania,ROU,01-08-2020,401
Romania,ROU,02-08-2020,412
Romania,ROU,03-08-2020,419
Romania,ROU,04-08-2020,436
Romania,ROU,05-08-2020,464
Romania,ROU,06-08-2020,458
Romania,ROU,07-08-2020,446
Romania,ROU,08-08-2020,448
Romania,ROU,09-08-2020,458
Romania,ROU,10-08-2020,476
Romania,ROU,11-08-2020,485
Romania,ROU,12-08-2020,485
Romania,ROU,13-08-2020,478
Romania,ROU,14-08-2020,473
Romania,ROU,16-08-2020,479
Romania,ROU,17-08-2020,497
Romania,ROU,18-08-2020,479
Romania,ROU,19-08-2020,480
Romania,ROU,20-08-2020,489
Romania,ROU,21-08-2020,497
Romania,ROU,22-08-2020,504
Romania,ROU,23-08-2020,480
Romania,ROU,24-08-2020,494
Romania,ROU,25-08-2020,490
Romania,ROU,26-08-2020,502
Romania,ROU,27-08-2020,492
Romania,ROU,28-08-2020,497
Romania,ROU,29-08-2020,490
Romania,ROU,30-08-2020,492
Romania,ROU,31-08-2020,506
Romania,ROU,01-09-2020,522
Romania,ROU,02-09-2020,519
Romania,ROU,03-09-2020,503
Romania,ROU,04-09-2020,485
Romania,ROU,05-09-2020,476
Romania,ROU,06-09-2020,474
Romania,ROU,07-09-2020,465
Romania,ROU,08-09-2020,460
Romania,ROU,09-09-2020,459
Romania,ROU,10-09-2020,459
Romania,ROU,11-09-2020,478
